ds,unique_id,y
2012-10-01,q276,4272.0
2013-01-01,q276,7369.0
2013-04-01,q276,7203.0
2013-07-01,q276,2426.0
2013-10-01,q276,3776.0
2014-01-01,q276,5803.0
2014-04-01,q276,4860.0
2014-07-01,q276,3156.0
2014-10-01,q276,3648.0
2015-01-01,q276,6363.0
2015-04-01,q276,6195.0
2015-07-01,q276,3263.0
2015-10-01,q276,3949.0
2016-01-01,q276,5246.0
2016-04-01,q276,5720.0
2016-07-01,q276,3454.0
2016-10-01,q276,4207.0
2017-01-01,q276,5614.0
2017-04-01,q276,6201.0
2017-07-01,q276,3215.0
2017-10-01,q276,4196.0
2018-01-01,q276,5180.0
2018-04-01,q276,5652.0
2018-07-01,q276,2432.0
2018-10-01,q276,3991.0
2019-01-01,q276,4906.0
2019-04-01,q276,4238.0
2019-07-01,q276,2174.0
2019-10-01,q276,3803.0
2020-01-01,q276,5296.0
2020-04-01,q276,4385.0
2020-07-01,q276,2484.0
2020-10-01,q276,3412.0
2021-01-01,q276,4552.0
2021-04-01,q276,5047.0
2021-07-01,q276,1769.0
2021-10-01,q276,3034.0
1996-04-01,q277,128.0
1996-07-01,q277,120.0
1996-10-01,q277,112.0
1997-01-01,q277,148.0
1997-04-01,q277,136.0
1997-07-01,q277,100.0
1997-10-01,q277,148.0
1998-01-01,q277,160.0
1998-04-01,q277,144.0
1998-07-01,q277,104.0
1998-10-01,q277,168.0
1999-01-01,q277,180.0
1999-04-01,q277,208.0
1999-07-01,q277,124.0
1999-10-01,q277,224.0
2000-01-01,q277,216.0
2000-04-01,q277,228.0
2000-07-01,q277,144.0
2000-10-01,q277,228.0
2001-01-01,q277,200.0
2001-04-01,q277,272.0
2001-07-01,q277,204.0
2001-10-01,q277,260.0
2002-01-01,q277,240.0
2002-04-01,q277,168.0
2002-07-01,q277,167.0
2002-10-01,q277,175.0
2003-01-01,q277,366.0
2003-04-01,q277,324.0
2003-07-01,q277,271.0
2003-10-01,q277,328.0
2004-01-01,q277,497.0
2004-04-01,q277,332.0
2004-07-01,q277,269.0
2004-10-01,q277,496.0
2005-01-01,q277,506.0
2005-04-01,q277,582.0
2005-07-01,q277,423.0
2005-10-01,q277,870.0
2006-01-01,q277,878.0
2006-04-01,q277,662.0
2006-07-01,q277,414.0
2006-10-01,q277,1029.0
2007-01-01,q277,808.0
2007-04-01,q277,732.0
2007-07-01,q277,593.0
2007-10-01,q277,1091.0
2008-01-01,q277,1051.0
2008-04-01,q277,988.0
2008-07-01,q277,920.0
2008-10-01,q277,1124.0
2009-01-01,q277,1238.0
2009-04-01,q277,1152.0
2009-07-01,q277,1159.0
2009-10-01,q277,1108.0
2010-01-01,q277,1540.0
2010-04-01,q277,1708.0
2010-07-01,q277,1298.0
2010-10-01,q277,1747.0
2011-01-01,q277,1791.0
2011-04-01,q277,1698.0
2011-07-01,q277,1648.0
2011-10-01,q277,1998.0
2012-01-01,q277,1903.0
2012-04-01,q277,1861.0
2012-07-01,q277,1437.0
2012-10-01,q277,2032.0
2013-01-01,q277,2142.0
2013-04-01,q277,2173.0
2013-07-01,q277,1365.0
2013-10-01,q277,1681.0
2014-01-01,q277,1615.0
2014-04-01,q277,1561.0
2014-07-01,q277,1620.0
2014-10-01,q277,1524.0
2015-01-01,q277,1652.0
2015-04-01,q277,1964.0
2015-07-01,q277,1256.0
2015-10-01,q277,1752.0
2016-01-01,q277,1712.0
2016-04-01,q277,1780.0
2016-07-01,q277,1540.0
2016-10-01,q277,1586.0
2017-01-01,q277,1904.0
2017-04-01,q277,1818.0
2017-07-01,q277,1511.0
2017-10-01,q277,1808.0
2018-01-01,q277,1691.0
2018-04-01,q277,1885.0
2018-07-01,q277,1348.0
2018-10-01,q277,1795.0
2019-01-01,q277,1980.0
2019-04-01,q277,1463.0
2019-07-01,q277,1821.0
2019-10-01,q277,1783.0
2020-01-01,q277,2064.0
2020-04-01,q277,2079.0
2020-07-01,q277,1852.0
2020-10-01,q277,1908.0
2021-01-01,q277,1652.0
2021-04-01,q277,2442.0
2021-07-01,q277,1611.0
2021-10-01,q277,1832.0
1996-04-01,q278,208.0
1996-07-01,q278,148.0
1996-10-01,q278,60.0
1997-01-01,q278,84.0
1997-04-01,q278,100.0
1997-07-01,q278,180.0
1997-10-01,q278,140.0
1998-01-01,q278,156.0
1998-04-01,q278,148.0
1998-07-01,q278,120.0
1998-10-01,q278,136.0
1999-01-01,q278,120.0
1999-04-01,q278,188.0
1999-07-01,q278,128.0
1999-10-01,q278,120.0
2000-01-01,q278,188.0
2000-04-01,q278,176.0
2000-07-01,q278,140.0
2000-10-01,q278,168.0
2001-01-01,q278,176.0
2001-04-01,q278,152.0
2001-07-01,q278,212.0
2001-10-01,q278,128.0
2002-01-01,q278,140.0
2002-04-01,q278,176.0
2002-07-01,q278,241.0
2002-10-01,q278,310.0
2003-01-01,q278,240.0
2003-04-01,q278,276.0
2003-07-01,q278,309.0
2003-10-01,q278,232.0
2004-01-01,q278,271.0
2004-04-01,q278,379.0
2004-07-01,q278,308.0
2004-10-01,q278,436.0
2005-01-01,q278,363.0
2005-04-01,q278,387.0
2005-07-01,q278,333.0
2005-10-01,q278,551.0
2006-01-01,q278,558.0
2006-04-01,q278,430.0
2006-07-01,q278,432.0
2006-10-01,q278,333.0
2007-01-01,q278,270.0
2007-04-01,q278,326.0
2007-07-01,q278,317.0
2007-10-01,q278,463.0
2008-01-01,q278,535.0
2008-04-01,q278,440.0
2008-07-01,q278,440.0
2008-10-01,q278,339.0
2009-01-01,q278,585.0
2009-04-01,q278,576.0
2009-07-01,q278,492.0
2009-10-01,q278,559.0
2010-01-01,q278,400.0
2010-04-01,q278,523.0
2010-07-01,q278,514.0
2010-10-01,q278,538.0
2011-01-01,q278,541.0
2011-04-01,q278,595.0
2011-07-01,q278,639.0
2011-10-01,q278,683.0
2012-01-01,q278,521.0
2012-04-01,q278,682.0
2012-07-01,q278,517.0
2012-10-01,q278,496.0
2013-01-01,q278,522.0
2013-04-01,q278,516.0
2013-07-01,q278,585.0
2013-10-01,q278,585.0
2014-01-01,q278,563.0
2014-04-01,q278,604.0
2014-07-01,q278,521.0
2014-10-01,q278,552.0
2015-01-01,q278,570.0
2015-04-01,q278,514.0
2015-07-01,q278,537.0
2015-10-01,q278,833.0
2016-01-01,q278,666.0
2016-04-01,q278,691.0
2016-07-01,q278,622.0
2016-10-01,q278,701.0
2017-01-01,q278,568.0
2017-04-01,q278,545.0
2017-07-01,q278,784.0
2017-10-01,q278,583.0
2018-01-01,q278,558.0
2018-04-01,q278,644.0
2018-07-01,q278,481.0
2018-10-01,q278,644.0
2019-01-01,q278,612.0
2019-04-01,q278,512.0
2019-07-01,q278,476.0
2019-10-01,q278,569.0
2020-01-01,q278,556.0
2020-04-01,q278,641.0
2020-07-01,q278,512.0
2020-10-01,q278,414.0
2021-01-01,q278,461.0
2021-04-01,q278,613.0
2021-07-01,q278,592.0
2021-10-01,q278,583.0
1996-04-01,q279,116.0
1996-07-01,q279,84.0
1996-10-01,q279,76.0
1997-01-01,q279,60.0
1997-04-01,q279,112.0
1997-07-01,q279,96.0
1997-10-01,q279,92.0
1998-01-01,q279,60.0
1998-04-01,q279,140.0
1998-07-01,q279,64.0
1998-10-01,q279,100.0
1999-01-01,q279,72.0
1999-04-01,q279,160.0
1999-07-01,q279,88.0
1999-10-01,q279,120.0
2000-01-01,q279,76.0
2000-04-01,q279,168.0
2000-07-01,q279,40.0
2000-10-01,q279,100.0
2001-01-01,q279,100.0
2001-04-01,q279,84.0
2001-07-01,q279,100.0
2001-10-01,q279,88.0
2002-01-01,q279,76.0
2002-04-01,q279,108.0
2002-07-01,q279,33.0
2002-10-01,q279,90.0
2003-01-01,q279,258.0
2003-04-01,q279,132.0
2003-07-01,q279,122.0
2003-10-01,q279,136.0
2004-01-01,q279,218.0
2004-04-01,q279,285.0
2004-07-01,q279,125.0
2004-10-01,q279,242.0
2005-01-01,q279,154.0
2005-04-01,q279,390.0
2005-07-01,q279,297.0
2005-10-01,q279,407.0
2006-01-01,q279,279.0
2006-04-01,q279,526.0
2006-07-01,q279,567.0
2006-10-01,q279,712.0
2007-01-01,q279,461.0
2007-04-01,q279,784.0
2007-07-01,q279,490.0
2007-10-01,q279,1560.0
2008-01-01,q279,639.0
2008-04-01,q279,659.0
2008-07-01,q279,490.0
2008-10-01,q279,694.0
2009-01-01,q279,608.0
2009-04-01,q279,888.0
2009-07-01,q279,539.0
2009-10-01,q279,832.0
2010-01-01,q279,491.0
2010-04-01,q279,793.0
2010-07-01,q279,510.0
2010-10-01,q279,883.0
2011-01-01,q279,602.0
2011-04-01,q279,692.0
2011-07-01,q279,958.0
2011-10-01,q279,772.0
2012-01-01,q279,936.0
2012-04-01,q279,748.0
2012-07-01,q279,577.0
2012-10-01,q279,848.0
2013-01-01,q279,690.0
2013-04-01,q279,700.0
2013-07-01,q279,405.0
2013-10-01,q279,580.0
2014-01-01,q279,416.0
2014-04-01,q279,693.0
2014-07-01,q279,383.0
2014-10-01,q279,660.0
2015-01-01,q279,546.0
2015-04-01,q279,525.0
2015-07-01,q279,312.0
2015-10-01,q279,536.0
2016-01-01,q279,434.0
2016-04-01,q279,460.0
2016-07-01,q279,312.0
2016-10-01,q279,522.0
2017-01-01,q279,261.0
2017-04-01,q279,553.0
2017-07-01,q279,490.0
2017-10-01,q279,784.0
2018-01-01,q279,522.0
2018-04-01,q279,747.0
2018-07-01,q279,413.0
2018-10-01,q279,879.0
2019-01-01,q279,464.0
2019-04-01,q279,500.0
2019-07-01,q279,264.0
2019-10-01,q279,345.0
2020-01-01,q279,483.0
2020-04-01,q279,419.0
2020-07-01,q279,508.0
2020-10-01,q279,836.0
2021-01-01,q279,591.0
2021-04-01,q279,722.0
2021-07-01,q279,406.0
2021-10-01,q279,526.0
1993-07-01,q28,648.0
1993-10-01,q28,1329.0
1994-01-01,q28,1815.0
1994-04-01,q28,872.0
1994-07-01,q28,653.0
1994-10-01,q28,1226.0
1995-01-01,q28,1831.0
1995-04-01,q28,908.0
1995-07-01,q28,716.0
1995-10-01,q28,1509.0
1996-01-01,q28,2173.0
1996-04-01,q28,1155.0
1996-07-01,q28,806.0
1996-10-01,q28,1591.0
1997-01-01,q28,2200.0
1997-04-01,q28,1053.0
1997-07-01,q28,738.0
1997-10-01,q28,1602.0
1998-01-01,q28,2258.0
1998-04-01,q28,994.0
1998-07-01,q28,641.0
1998-10-01,q28,1786.0
1999-01-01,q28,2683.0
1999-04-01,q28,1222.0
1999-07-01,q28,813.0
1999-10-01,q28,2283.0
2000-01-01,q28,3187.0
2000-04-01,q28,1341.0
2000-07-01,q28,824.0
2000-10-01,q28,2407.0
2001-01-01,q28,3517.0
2001-04-01,q28,1545.0
2001-07-01,q28,980.0
2001-10-01,q28,2919.0
2002-01-01,q28,3817.0
2002-04-01,q28,1502.0
2002-07-01,q28,895.0
2002-10-01,q28,2102.0
2003-01-01,q28,3205.0
2003-04-01,q28,1506.0
2003-07-01,q28,989.0
2003-10-01,q28,2982.0
2004-01-01,q28,4372.0
2004-04-01,q28,1948.0
2004-07-01,q28,1138.0
2004-10-01,q28,3741.0
2005-01-01,q28,4930.0
2005-04-01,q28,2110.0
2005-07-01,q28,1223.0
2005-10-01,q28,3573.0
2006-01-01,q28,4770.0
2006-04-01,q28,2172.0
2006-07-01,q28,1309.0
2006-10-01,q28,3401.0
2007-01-01,q28,4557.0
2007-04-01,q28,1843.0
2007-07-01,q28,1116.0
2007-10-01,q28,2587.0
2008-01-01,q28,3608.0
2008-04-01,q28,1605.0
2008-07-01,q28,930.0
2008-10-01,q28,2243.0
2009-01-01,q28,3595.0
2009-04-01,q28,1638.0
2009-07-01,q28,1062.0
2009-10-01,q28,2745.0
2010-01-01,q28,3796.0
2010-04-01,q28,1682.0
2010-07-01,q28,1066.0
2010-10-01,q28,2857.0
2011-01-01,q28,4219.0
2011-04-01,q28,1932.0
2011-07-01,q28,1193.0
2011-10-01,q28,3543.0
2012-01-01,q28,5159.0
2012-04-01,q28,2263.0
2012-07-01,q28,1312.0
2012-10-01,q28,3906.0
2013-01-01,q28,5325.0
2013-04-01,q28,2267.0
2013-07-01,q28,1505.0
2013-10-01,q28,3700.0
2014-01-01,q28,5089.0
2014-04-01,q28,2377.0
2014-07-01,q28,1615.0
2014-10-01,q28,4119.0
2015-01-01,q28,5579.0
2015-04-01,q28,2659.0
2015-07-01,q28,1778.0
2015-10-01,q28,4596.0
2016-01-01,q28,6155.0
2016-04-01,q28,2952.0
2016-07-01,q28,1921.0
2016-10-01,q28,4889.0
2017-01-01,q28,6682.0
2017-04-01,q28,3257.0
2017-07-01,q28,2091.0
2017-10-01,q28,5427.0
2018-01-01,q28,7440.0
2018-04-01,q28,3560.0
2018-07-01,q28,2390.0
2018-10-01,q28,5346.0
2019-01-01,q28,7797.0
2019-04-01,q28,3610.0
2019-07-01,q28,2641.0
2019-10-01,q28,6079.0
2020-01-01,q28,8213.0
2020-04-01,q28,4133.0
2020-07-01,q28,3070.0
2020-10-01,q28,7110.0
2021-01-01,q28,9187.0
2021-04-01,q28,4788.0
2021-07-01,q28,3656.0
2021-10-01,q28,7358.0
1996-04-01,q280,884.0
1996-07-01,q280,612.0
1996-10-01,q280,664.0
1997-01-01,q280,628.0
1997-04-01,q280,864.0
1997-07-01,q280,600.0
1997-10-01,q280,788.0
1998-01-01,q280,772.0
1998-04-01,q280,829.0
1998-07-01,q280,536.0
1998-10-01,q280,820.0
1999-01-01,q280,845.0
1999-04-01,q280,1236.0
1999-07-01,q280,624.0
1999-10-01,q280,1144.0
2000-01-01,q280,1068.0
2000-04-01,q280,1028.0
2000-07-01,q280,656.0
2000-10-01,q280,992.0
2001-01-01,q280,1056.0
2001-04-01,q280,1272.0
2001-07-01,q280,816.0
2001-10-01,q280,1056.0
2002-01-01,q280,1208.0
2002-04-01,q280,1484.0
2002-07-01,q280,833.0
2002-10-01,q280,1600.0
2003-01-01,q280,1944.0
2003-04-01,q280,1980.0
2003-07-01,q280,1489.0
2003-10-01,q280,2024.0
2004-01-01,q280,2185.0
2004-04-01,q280,2462.0
2004-07-01,q280,1434.0
2004-10-01,q280,2491.0
2005-01-01,q280,2343.0
2005-04-01,q280,3432.0
2005-07-01,q280,2178.0
2005-10-01,q280,5521.0
2006-01-01,q280,4343.0
2006-04-01,q280,4050.0
2006-07-01,q280,2835.0
2006-10-01,q280,4475.0
2007-01-01,q280,4100.0
2007-04-01,q280,4704.0
2007-07-01,q280,2765.0
2007-10-01,q280,5886.0
2008-01-01,q280,5209.0
2008-04-01,q280,5491.0
2008-07-01,q280,3570.0
2008-10-01,q280,4892.0
2009-01-01,q280,5374.0
2009-04-01,q280,6480.0
2009-07-01,q280,4646.0
2009-10-01,q280,5562.0
2010-01-01,q280,6700.0
2010-04-01,q280,7751.0
2010-07-01,q280,4936.0
2010-10-01,q280,7447.0
2011-01-01,q280,8021.0
2011-04-01,q280,7998.0
2011-07-01,q280,6558.0
2011-10-01,q280,8112.0
2012-01-01,q280,8779.0
2012-04-01,q280,8878.0
2012-07-01,q280,6059.0
2012-10-01,q280,7648.0
2013-01-01,q280,10723.0
2013-04-01,q280,10592.0
2013-07-01,q280,4781.0
2013-10-01,q280,6622.0
2014-01-01,q280,8397.0
2014-04-01,q280,7718.0
2014-07-01,q280,5680.0
2014-10-01,q280,6384.0
2015-01-01,q280,9131.0
2015-04-01,q280,9198.0
2015-07-01,q280,5368.0
2015-10-01,q280,7070.0
2016-01-01,q280,8058.0
2016-04-01,q280,8651.0
2016-07-01,q280,5928.0
2016-10-01,q280,7016.0
2017-01-01,q280,8347.0
2017-04-01,q280,9117.0
2017-07-01,q280,6000.0
2017-10-01,q280,7371.0
2018-01-01,q280,7951.0
2018-04-01,q280,8928.0
2018-07-01,q280,4674.0
2018-10-01,q280,7309.0
2019-01-01,q280,7962.0
2019-04-01,q280,6713.0
2019-07-01,q280,4735.0
2019-10-01,q280,6500.0
2020-01-01,q280,8399.0
2020-04-01,q280,7524.0
2020-07-01,q280,5356.0
2020-10-01,q280,6570.0
2021-01-01,q280,7256.0
2021-04-01,q280,8824.0
2021-07-01,q280,4378.0
2021-10-01,q280,5975.0
1996-04-01,q281,12.0
1996-07-01,q281,12.0
1996-10-01,q281,32.0
1997-01-01,q281,20.0
1997-04-01,q281,16.0
1997-07-01,q281,4.0
1997-10-01,q281,32.0
1998-01-01,q281,168.0
1998-04-01,q281,28.0
1998-07-01,q281,32.0
1998-10-01,q281,40.0
1999-01-01,q281,64.0
1999-04-01,q281,68.0
1999-07-01,q281,32.0
1999-10-01,q281,88.0
2000-01-01,q281,168.0
2000-04-01,q281,12.0
2000-07-01,q281,48.0
2000-10-01,q281,44.0
2001-01-01,q281,180.0
2001-04-01,q281,108.0
2001-07-01,q281,72.0
2001-10-01,q281,100.0
2002-01-01,q281,180.0
2002-04-01,q281,64.0
2002-07-01,q281,53.0
2002-10-01,q281,35.0
2003-01-01,q281,282.0
2003-04-01,q281,240.0
2003-07-01,q281,131.0
2003-10-01,q281,248.0
2004-01-01,q281,194.0
2004-04-01,q281,484.0
2004-07-01,q281,249.0
2004-10-01,q281,298.0
2005-01-01,q281,286.0
2005-04-01,q281,550.0
2005-07-01,q281,252.0
2005-10-01,q281,298.0
2006-01-01,q281,277.0
2006-04-01,q281,518.0
2006-07-01,q281,351.0
2006-10-01,q281,455.0
2007-01-01,q281,599.0
2007-04-01,q281,550.0
2007-07-01,q281,1170.0
2007-10-01,q281,1325.0
2008-01-01,q281,1340.0
2008-04-01,q281,2989.0
2008-07-01,q281,1740.0
2008-10-01,q281,2429.0
2009-01-01,q281,2983.0
2009-04-01,q281,6252.0
2009-07-01,q281,3582.0
2009-10-01,q281,4465.0
2010-01-01,q281,8849.0
2010-04-01,q281,15207.0
2010-07-01,q281,7638.0
2010-10-01,q281,13081.0
2011-01-01,q281,17292.0
2011-04-01,q281,26940.0
2011-07-01,q281,13904.0
2011-10-01,q281,19960.0
2012-01-01,q281,30736.0
2012-04-01,q281,32281.0
2012-07-01,q281,19842.0
2012-10-01,q281,22576.0
2013-01-01,q281,35563.0
2013-04-01,q281,34055.0
2013-07-01,q281,19353.0
2013-10-01,q281,19872.0
2014-01-01,q281,18978.0
2014-04-01,q281,1205.0
2014-07-01,q281,1172.0
2014-10-01,q281,2040.0
2015-01-01,q281,4905.0
2015-04-01,q281,7414.0
2015-07-01,q281,4548.0
2015-10-01,q281,6401.0
2016-01-01,q281,11076.0
2016-04-01,q281,15256.0
2016-07-01,q281,8317.0
2016-10-01,q281,9525.0
2017-01-01,q281,13950.0
2017-04-01,q281,17743.0
2017-07-01,q281,10488.0
2017-10-01,q281,14946.0
2018-01-01,q281,15341.0
2018-04-01,q281,20767.0
2018-07-01,q281,13901.0
2018-10-01,q281,15271.0
2019-01-01,q281,22644.0
2019-04-01,q281,25020.0
2019-07-01,q281,9568.0
2019-10-01,q281,16806.0
2020-01-01,q281,23969.0
2020-04-01,q281,27645.0
2020-07-01,q281,13469.0
2020-10-01,q281,15818.0
2021-01-01,q281,23126.0
2021-04-01,q281,26794.0
2021-07-01,q281,15384.0
2021-10-01,q281,16316.0
1996-04-01,q282,4.0
1996-07-01,q282,12.0
1996-10-01,q282,8.0
1997-01-01,q282,12.0
1997-04-01,q282,16.0
1997-07-01,q282,4.0
1997-10-01,q282,8.0
1998-01-01,q282,4.0
1998-04-01,q282,8.0
1998-07-01,q282,8.0
1998-10-01,q282,8.0
1999-01-01,q282,12.0
1999-04-01,q282,0.0
1999-07-01,q282,12.0
1999-10-01,q282,12.0
2000-01-01,q282,8.0
2000-04-01,q282,16.0
2000-07-01,q282,20.0
2000-10-01,q282,20.0
2001-01-01,q282,16.0
2001-04-01,q282,12.0
2001-07-01,q282,8.0
2001-10-01,q282,12.0
2002-01-01,q282,12.0
2002-04-01,q282,12.0
2002-07-01,q282,20.0
2002-10-01,q282,20.0
2003-01-01,q282,12.0
2003-04-01,q282,24.0
2003-07-01,q282,12.0
2003-10-01,q282,0.0
2004-01-01,q282,8.0
2004-04-01,q282,62.0
2004-07-01,q282,17.0
2004-10-01,q282,18.0
2005-01-01,q282,22.0
2005-04-01,q282,38.0
2005-07-01,q282,18.0
2005-10-01,q282,22.0
2006-01-01,q282,85.0
2006-04-01,q282,22.0
2006-07-01,q282,36.0
2006-10-01,q282,87.0
2007-01-01,q282,78.0
2007-04-01,q282,66.0
2007-07-01,q282,66.0
2007-10-01,q282,75.0
2008-01-01,q282,138.0
2008-04-01,q282,139.0
2008-07-01,q282,80.0
2008-10-01,q282,156.0
2009-01-01,q282,199.0
2009-04-01,q282,192.0
2009-07-01,q282,228.0
2009-10-01,q282,361.0
2010-01-01,q282,478.0
2010-04-01,q282,961.0
2010-07-01,q282,460.0
2010-10-01,q282,756.0
2011-01-01,q282,1031.0
2011-04-01,q282,1485.0
2011-07-01,q282,1042.0
2011-10-01,q282,1338.0
2012-01-01,q282,1944.0
2012-04-01,q282,1856.0
2012-07-01,q282,1319.0
2012-10-01,q282,2144.0
2013-01-01,q282,2245.0
2013-04-01,q282,2703.0
2013-07-01,q282,1348.0
2013-10-01,q282,2123.0
2014-01-01,q282,1826.0
2014-04-01,q282,1256.0
2014-07-01,q282,910.0
2014-10-01,q282,1356.0
2015-01-01,q282,1808.0
2015-04-01,q282,1777.0
2015-07-01,q282,1311.0
2015-10-01,q282,1553.0
2016-01-01,q282,3150.0
2016-04-01,q282,3309.0
2016-07-01,q282,1902.0
2016-10-01,q282,2505.0
2017-01-01,q282,3652.0
2017-04-01,q282,4460.0
2017-07-01,q282,3287.0
2017-10-01,q282,4600.0
2018-01-01,q282,5365.0
2018-04-01,q282,5981.0
2018-07-01,q282,3986.0
2018-10-01,q282,5960.0
2019-01-01,q282,6196.0
2019-04-01,q282,6860.0
2019-07-01,q282,4623.0
2019-10-01,q282,6636.0
2020-01-01,q282,5801.0
2020-04-01,q282,6757.0
2020-07-01,q282,4340.0
2020-10-01,q282,5222.0
2021-01-01,q282,5351.0
2021-04-01,q282,5878.0
2021-07-01,q282,3058.0
2021-10-01,q282,3856.0
1996-04-01,q283,36.0
1996-07-01,q283,60.0
1996-10-01,q283,52.0
1997-01-01,q283,24.0
1997-04-01,q283,48.0
1997-07-01,q283,36.0
1997-10-01,q283,60.0
1998-01-01,q283,52.0
1998-04-01,q283,108.0
1998-07-01,q283,60.0
1998-10-01,q283,48.0
1999-01-01,q283,60.0
1999-04-01,q283,76.0
1999-07-01,q283,40.0
1999-10-01,q283,116.0
2000-01-01,q283,56.0
2000-04-01,q283,48.0
2000-07-01,q283,52.0
2000-10-01,q283,64.0
2001-01-01,q283,56.0
2001-04-01,q283,80.0
2001-07-01,q283,68.0
2001-10-01,q283,72.0
2002-01-01,q283,68.0
2002-04-01,q283,48.0
2002-07-01,q283,99.0
2002-10-01,q283,65.0
2003-01-01,q283,66.0
2003-04-01,q283,54.0
2003-07-01,q283,112.0
2003-10-01,q283,112.0
2004-01-01,q283,91.0
2004-04-01,q283,172.0
2004-07-01,q283,167.0
2004-10-01,q283,106.0
2005-01-01,q283,77.0
2005-04-01,q283,145.0
2005-07-01,q283,81.0
2005-10-01,q283,85.0
2006-01-01,q283,180.0
2006-04-01,q283,244.0
2006-07-01,q283,162.0
2006-10-01,q283,179.0
2007-01-01,q283,168.0
2007-04-01,q283,298.0
2007-07-01,q283,188.0
2007-10-01,q283,128.0
2008-01-01,q283,181.0
2008-04-01,q283,191.0
2008-07-01,q283,240.0
2008-10-01,q283,203.0
2009-01-01,q283,217.0
2009-04-01,q283,240.0
2009-07-01,q283,188.0
2009-10-01,q283,290.0
2010-01-01,q283,511.0
2010-04-01,q283,637.0
2010-07-01,q283,424.0
2010-10-01,q283,598.0
2011-01-01,q283,599.0
2011-04-01,q283,686.0
2011-07-01,q283,503.0
2011-10-01,q283,516.0
2012-01-01,q283,809.0
2012-04-01,q283,668.0
2012-07-01,q283,663.0
2012-10-01,q283,512.0
2013-01-01,q283,662.0
2013-04-01,q283,500.0
2013-07-01,q283,531.0
2013-10-01,q283,722.0
2014-01-01,q283,547.0
2014-04-01,q283,290.0
2014-07-01,q283,317.0
2014-10-01,q283,288.0
2015-01-01,q283,425.0
2015-04-01,q283,381.0
2015-07-01,q283,398.0
2015-10-01,q283,502.0
2016-01-01,q283,740.0
2016-04-01,q283,479.0
2016-07-01,q283,534.0
2016-10-01,q283,488.0
2017-01-01,q283,684.0
2017-04-01,q283,599.0
2017-07-01,q283,568.0
2017-10-01,q283,630.0
2018-01-01,q283,676.0
2018-04-01,q283,885.0
2018-07-01,q283,601.0
2018-10-01,q283,810.0
2019-01-01,q283,1088.0
2019-04-01,q283,646.0
2019-07-01,q283,638.0
2019-10-01,q283,781.0
2020-01-01,q283,1052.0
2020-04-01,q283,662.0
2020-07-01,q283,747.0
2020-10-01,q283,774.0
2021-01-01,q283,742.0
2021-04-01,q283,791.0
2021-07-01,q283,849.0
2021-10-01,q283,648.0
1996-04-01,q284,64.0
1996-07-01,q284,20.0
1996-10-01,q284,36.0
1997-01-01,q284,96.0
1997-04-01,q284,76.0
1997-07-01,q284,64.0
1997-10-01,q284,64.0
1998-01-01,q284,64.0
1998-04-01,q284,104.0
1998-07-01,q284,28.0
1998-10-01,q284,36.0
1999-01-01,q284,92.0
1999-04-01,q284,144.0
1999-07-01,q284,80.0
1999-10-01,q284,16.0
2000-01-01,q284,336.0
2000-04-01,q284,88.0
2000-07-01,q284,104.0
2000-10-01,q284,24.0
2001-01-01,q284,236.0
2001-04-01,q284,64.0
2001-07-01,q284,76.0
2001-10-01,q284,128.0
2002-01-01,q284,80.0
2002-04-01,q284,28.0
2002-07-01,q284,69.0
2002-10-01,q284,70.0
2003-01-01,q284,198.0
2003-04-01,q284,342.0
2003-07-01,q284,186.0
2003-10-01,q284,144.0
2004-01-01,q284,120.0
2004-04-01,q284,114.0
2004-07-01,q284,81.0
2004-10-01,q284,89.0
2005-01-01,q284,231.0
2005-04-01,q284,292.0
2005-07-01,q284,99.0
2005-10-01,q284,95.0
2006-01-01,q284,328.0
2006-04-01,q284,816.0
2006-07-01,q284,153.0
2006-10-01,q284,227.0
2007-01-01,q284,89.0
2007-04-01,q284,314.0
2007-07-01,q284,126.0
2007-10-01,q284,212.0
2008-01-01,q284,192.0
2008-04-01,q284,230.0
2008-07-01,q284,160.0
2008-10-01,q284,405.0
2009-01-01,q284,396.0
2009-04-01,q284,516.0
2009-07-01,q284,240.0
2009-10-01,q284,318.0
2010-01-01,q284,630.0
2010-04-01,q284,757.0
2010-07-01,q284,646.0
2010-10-01,q284,793.0
2011-01-01,q284,703.0
2011-04-01,q284,1093.0
2011-07-01,q284,917.0
2011-10-01,q284,1043.0
2012-01-01,q284,1473.0
2012-04-01,q284,1672.0
2012-07-01,q284,1449.0
2012-10-01,q284,1760.0
2013-01-01,q284,2144.0
2013-04-01,q284,1754.0
2013-07-01,q284,1528.0
2013-10-01,q284,1152.0
2014-01-01,q284,1274.0
2014-04-01,q284,363.0
2014-07-01,q284,263.0
2014-10-01,q284,432.0
2015-01-01,q284,656.0
2015-04-01,q284,753.0
2015-07-01,q284,534.0
2015-10-01,q284,1112.0
2016-01-01,q284,1584.0
2016-04-01,q284,1734.0
2016-07-01,q284,1000.0
2016-10-01,q284,1595.0
2017-01-01,q284,1651.0
2017-04-01,q284,2053.0
2017-07-01,q284,1369.0
2017-10-01,q284,2439.0
2018-01-01,q284,2603.0
2018-04-01,q284,3333.0
2018-07-01,q284,1826.0
2018-10-01,q284,3561.0
2019-01-01,q284,3126.0
2019-04-01,q284,3821.0
2019-07-01,q284,1200.0
2019-10-01,q284,2658.0
2020-01-01,q284,2579.0
2020-04-01,q284,2726.0
